7356 20
obtained	-2.893	-1.517	-0.314	-1.307	0.522	-3.087	-0.531	0.250	0.001	3.211	-2.095	0.195	-1.501	-3.080	-1.699	-3.658	0.997	-1.386	-3.231	3.981
wrong	4.684	0.572	2.031	-0.987	-0.769	-1.146	-7.340	0.276	5.029	2.712	4.796	3.091	-0.872	1.107	-1.343	0.822	-0.283	-3.570	-2.536	2.179
significantly	-2.270	-0.526	2.184	-3.140	-1.342	0.345	-2.954	3.040	-2.877	-1.740	-0.508	-5.137	4.077	2.631	-0.577	-1.769	1.591	2.999	-5.456	-0.926
editor	0.208	-0.033	-2.067	5.207	3.990	-3.430	4.164	-4.243	1.354	0.829	1.988	2.739	-3.530	7.956	-1.283	-3.177	0.955	-0.704	-0.204	1.685
dedicated	-3.656	-1.117	-0.960	0.999	-3.666	-3.004	3.154	-0.791	0.380	-1.677	-1.808	4.271	-0.841	3.415	-2.249	0.361	-0.130	-0.016	2.287	-0.440
calls	0.511	-1.471	0.983	-0.525	-0.156	-3.809	-2.651	0.615	2.336	3.077	0.056	2.694	-1.678	2.076	1.893	1.095	2.161	-0.699	0.182	-1.758
ran	-2.848	0.064	-3.505	-3.058	1.850	-1.224	1.835	1.889	-1.644	2.089	1.530	4.130	0.941	3.294	-3.042	0.683	-0.864	-0.010	-0.267	-0.261
intellectual	0.078	1.909	4.074	7.978	-2.726	-5.214	-3.888	0.021	-0.965	1.943	-2.513	-3.127	-2.021	4.215	-4.279	-1.724	-2.425	1.475	-0.607	0.859
thousand	-5.172	-3.973	2.320	-3.828	0.111	2.180	1.127	1.388	3.157	-3.563	-0.222	2.227	3.338	-4.857	0.222	1.291	2.620	6.237	-2.345	-0.275
regard	1.130	-3.671	4.072	2.519	-3.396	-2.967	-4.940	0.034	3.576	0.080	-1.405	-0.997	-0.890	0.750	-0.699	-0.051	-2.223	1.472	-2.891	1.755
faster	2.995	0.097	3.868	-9.747	-2.173	-1.127	-1.653	2.629	-5.475	1.600	2.264	-2.180	4.902	1.627	-3.200	0.481	7.112	1.906	-5.861	-0.982
equations	8.795	3.300	3.799	1.722	3.969	1.866	0.491	1.945	-2.245	-2.164	-5.086	-4.970	-3.781	-4.348	-0.549	-2.116	7.283	-4.945	-8.177	6.834
path	5.368	-0.352	0.478	0.480	-1.767	-1.916	-2.239	4.872	0.021	0.621	0.339	0.420	0.075	0.057	0.046	5.722	7.338	-2.071	1.286	-0.129
absolute	3.155	-5.363	1.181	4.301	-1.570	0.546	-3.855	2.922	3.984	3.444	-2.327	-3.707	1.829	-1.794	-2.542	-1.697	3.211	-1.201	-5.158	2.273
plot	1.236	1.164	1.067	1.366	0.059	-2.834	5.201	2.507	5.882	-2.695	5.853	-1.959	-0.648	3.561	-0.948	0.014	2.069	-2.488	-0.578	-1.335
suggest	-0.922	-2.492	3.522	-0.662	-1.676	-3.725	-4.612	-1.694	1.340	-3.610	1.457	2.403	2.123	-1.860	-1.484	-1.136	-1.917	0.120	-2.547	4.577
prices	-4.810	2.183	1.162	-4.170	2.202	1.867	-7.822	1.325	-3.063	4.614	0.249	-7.801	3.699	3.877	-3.891	-2.105	4.450	2.621	-3.037	-4.757
expensive	-4.377	0.074	5.305	-10.734	-4.748	1.694	-1.762	0.185	-3.975	1.199	0.425	-2.620	2.545	2.604	-3.278	-5.559	3.017	0.141	-2.023	0.127
liquid	0.902	0.924	-3.841	-3.984	-3.295	1.225	-2.824	-0.286	-4.992	0.052	1.879	-6.902	-0.947	-5.239	-1.449	-2.401	4.204	-8.022	0.503	3.817
strategy	3.069	3.543	5.131	0.729	-0.377	-2.830	-0.619	4.756	-0.316	2.434	-1.783	-0.225	2.281	7.259	1.444	-0.599	1.016	-1.572	-5.161	-1.981
improved	-1.928	-1.846	0.833	-4.611	0.709	-4.720	0.707	2.648	-5.021	-0.686	-1.746	-2.462	2.434	2.361	-4.834	-3.450	1.183	0.435	-5.164	-1.926
desert	-0.339	0.014	3.037	-0.668	1.225	2.994	-3.313	3.796	-1.312	-5.230	2.696	0.524	7.141	-4.437	-1.740	5.606	-1.358	-2.439	6.723	-0.575
hockey	2.835	5.112	-3.121	-0.770	-6.396	5.656	4.926	-5.792	-5.191	1.224	-5.196	6.503	3.261	0.777	5.309	5.497	-7.246	-2.777	-3.133	-1.079
door	0.525	0.016	-3.251	-7.486	-1.928	1.890	-0.290	1.556	3.503	3.544	1.755	2.390	-3.187	3.124	0.901	5.239	7.739	-5.365	3.807	0.439
stay	-3.001	2.524	-0.649	-6.493	-2.182	0.315	-3.449	2.925	2.206	3.477	0.521	4.778	-2.374	-1.962	-1.265	2.830	0.864	1.461	-2.078	-0.814
heaven	3.288	-2.805	-2.087	3.191	-0.945	1.014	-2.916	4.534	7.692	-1.405	6.373	1.063	-0.976	-3.620	0.435	9.614	4.421	1.366	4.088	1.203
fit	-0.248	-1.113	3.107	-3.450	-3.110	-1.597	-0.407	-1.152	1.786	1.614	-0.359	0.011	1.330	-0.189	0.167	0.226	2.816	-0.086	-2.719	1.450
cancer	-4.453	7.139	-2.160	-3.397	1.981	-4.669	-1.098	-6.337	1.491	-7.456	0.248	-1.751	-0.603	-5.708	2.074	3.803	-4.137	-2.694	-6.362	0.878
interview	-2.552	5.599	-6.321	3.353	4.721	-2.983	-0.224	-5.821	5.178	-3.881	7.029	5.520	-3.696	5.138	0.132	-0.506	0.538	-1.051	-1.870	-3.319
representatives	-6.358	-1.837	-4.200	1.993	1.998	5.869	-5.280	2.152	2.848	2.934	-7.504	0.442	-5.769	0.212	6.315	-1.268	-3.066	-1.047	0.236	1.356
exact	0.262	-4.104	2.198	-1.150	-2.565	-1.179	-0.906	0.731	2.133	-1.870	-0.101	0.740	1.652	-3.555	0.601	-3.012	4.141	-0.153	-4.962	3.768
rose	-3.145	-1.223	-4.322	0.275	0.831	2.606	2.628	1.366	1.712	1.547	1.476	-0.707	1.999	-1.066	-3.480	2.980	-4.021	0.418	0.665	0.290
overall	-1.858	-0.705	-0.014	-0.689	-0.034	-0.939	-2.820	3.071	-1.093	0.205	-2.906	-2.618	5.229	3.489	-1.555	-0.846	1.593	-0.740	-5.778	-0.356
sky	2.052	1.619	-2.628	0.050	-6.113	3.914	2.905	1.329	2.523	-4.552	5.353	3.146	4.899	-3.872	-0.198	3.324	4.488	-4.844	1.577	1.195
sorry	5.062	-0.810	-0.080	-7.864	1.217	2.683	-4.864	-3.475	-0.134	-0.759	4.119	5.223	-4.616	-0.914	-5.313	-2.395	2.985	-0.143	-4.185	-2.865
nice	0.485	0.689	-1.658	-4.675	-3.496	4.992	-3.924	-4.997	-0.092	0.536	3.116	5.640	-1.326	-1.076	-1.970	1.378	1.386	1.274	0.565	0.716
drawn	0.132	-5.095	0.276	-1.416	-2.699	-2.095	2.021	1.919	1.147	0.344	-0.830	0.893	2.028	1.952	-0.571	2.271	0.119	-1.366	0.367	2.680
eyes	2.786	1.258	1.240	-2.935	-2.126	0.898	-0.480	-0.177	6.026	-0.909	4.880	-2.542	0.344	0.110	-0.402	7.224	-0.144	-4.786	3.114	0.832
suggests	0.403	-2.374	2.727	2.387	-1.417	-4.088	-2.723	-2.099	0.839	-1.648	2.355	0.228	3.126	-2.932	-1.436	-0.357	-2.287	1.014	-2.898	5.648
forest	-5.997	3.873	1.708	0.562	0.592	2.872	-3.184	0.360	-1.476	-2.179	-0.635	-2.684	5.477	-2.863	-2.192	5.670	0.779	-1.617	7.719	1.335
acting	-0.580	3.109	-0.865	-0.736	-2.986	-2.307	0.215	0.618	2.802	4.262	0.263	-3.154	-2.426	1.448	-1.541	0.526	-3.331	-2.837	-3.237	-0.771
grammar	5.900	-2.439	4.644	4.874	-3.218	2.509	-0.901	-8.094	-3.208	2.290	-4.161	-0.699	-4.254	2.799	0.478	-2.066	4.685	6.345	-2.444	2.565
experiment	2.959	6.997	-1.782	-0.188	-0.677	-4.231	1.167	0.541	-0.045	-2.478	3.904	0.225	-2.265	-1.301	-0.165	-1.603	2.936	-3.558	-8.304	4.475
remove	-1.324	-3.014	0.668	-6.166	-0.547	-6.035	-4.403	2.812	1.180	3.238	0.912	-1.479	-2.426	-0.035	0.637	-0.465	0.110	-5.784	0.937	1.724
entitled	-1.913	-1.791	-3.436	3.409	-1.379	-1.644	1.325	-2.844	5.076	0.172	4.089	2.639	-2.241	2.066	-2.509	-1.561	2.392	0.816	-0.472	1.525
causing	-1.444	-0.044	-0.613	-5.147	0.066	-6.088	-3.367	3.975	-0.535	-0.903	2.079	-2.068	4.641	-2.227	-1.822	3.322	-2.471	-4.676	-1.878	-1.718
revealed	-2.376	-0.239	-0.527	0.356	0.559	-5.223	0.692	1.767	3.449	-2.151	4.994	2.999	0.705	-0.741	-1.853	-0.948	-2.283	-2.263	-1.085	3.494
selection	-2.068	1.854	2.781	3.432	-1.750	-4.164	-2.450	-1.568	0.802	0.584	0.095	-3.862	3.294	1.543	1.611	-1.457	3.405	0.045	-3.541	3.220
listed	-4.095	-4.911	1.197	0.953	-0.708	0.122	0.042	-4.809	1.216	-0.941	-3.943	3.407	3.611	-0.245	4.082	-1.573	1.753	0.641	-0.456	2.361
weather	-1.086	4.603	-1.312	-2.837	-5.201	0.923	-4.608	-0.626	-3.186	-5.968	1.239	1.911	6.503	-2.305	-4.243	0.291	3.299	-4.147	-1.435	-5.773
dry	-4.003	-1.104	-3.980	-6.637	-4.504	4.182	-5.024	-0.000	-3.675	-2.199	3.551	-2.728	5.303	-5.875	-2.907	2.476	-1.113	-2.780	2.502	1.163
mechanical	2.884	3.149	1.067	-2.305	-5.643	-5.396	6.092	-0.388	-4.860	3.149	-0.300	-6.095	-2.852	-1.015	-2.517	-0.826	4.399	-1.332	-4.239	3.399
hear	2.891	-1.440	-0.450	-3.760	-2.468	1.017	-4.179	-4.107	2.584	2.328	3.236	5.196	-2.645	1.216	-2.459	2.549	-0.277	1.549	-1.377	-0.025
fashion	1.753	0.180	1.817	-0.630	-4.326	1.896	1.852	-1.446	0.752	0.447	0.670	-3.175	-1.153	5.105	-0.145	0.560	-0.058	-0.747	0.350	0.913
featuring	-2.627	-0.412	-3.386	-0.649	-2.117	0.289	7.454	-2.791	1.044	-0.935	4.340	-0.095	3.336	7.792	-0.708	1.950	0.256	-0.733	1.540	0.478
husband	-2.864	5.523	0.475	-0.843	2.597	3.784	-0.784	-1.062	9.661	5.914	2.872	-3.553	-6.508	-3.117	-0.990	4.085	-2.327	2.511	-1.565	-0.411
modified	0.289	-4.474	0.376	-2.341	-2.005	-3.588	2.784	0.659	-3.639	3.244	1.545	-1.790	1.905	-0.515	3.661	-4.384	1.687	-0.746	-2.382	1.969
vary	-3.199	-7.712	0.612	-1.441	-7.083	-1.880	-4.197	-3.266	0.014	-1.296	-4.830	-1.368	7.310	-1.924	0.549	-0.107	0.411	-0.478	-3.983	1.851
recognition	-0.095	-0.860	0.814	3.982	-3.730	-1.736	-0.886	1.317	1.356	-0.495	-1.671	-0.803	-3.181	2.482	0.069	-3.485	0.658	2.036	-3.180	-2.747
bell	-1.029	3.585	-3.820	-0.890	-0.104	-2.305	7.377	-3.397	-4.413	4.389	-0.008	1.658	-0.543	0.796	0.027	0.685	1.424	-2.253	-0.117	3.848
saturday	-4.017	2.171	-7.638	-3.786	-3.450	2.163	-2.820	-2.376	2.271	-1.948	4.485	7.964	-3.401	-0.201	0.306	3.604	3.765	2.819	0.058	-3.484
anyway	1.029	1.542	1.604	-5.966	-2.722	1.944	-5.603	-1.368	0.750	-0.701	4.581	5.551	-2.426	-0.841	-3.583	-1.377	3.186	2.142	-2.244	-0.585
hundreds	-7.721	-2.143	2.172	-6.786	-0.801	-0.757	-0.416	1.817	-0.218	-6.676	-1.396	1.915	1.966	0.670	1.313	1.002	-0.891	2.468	0.772	-1.279
psychology	2.919	6.856	2.633	9.064	-1.356	-5.847	-2.932	-7.619	-1.319	-3.166	-4.830	-1.914	-0.625	1.084	-2.283	3.327	-0.737	-0.595	-4.249	0.621
holding	-0.939	-3.997	-0.437	-3.435	-2.616	-0.915	-0.628	3.474	3.414	4.968	-2.211	0.563	-1.223	2.288	0.475	1.470	-1.422	-3.420	0.476	-0.171
soul	5.140	1.255	-2.109	4.617	-2.938	-1.575	-1.756	0.243	4.209	-0.079	5.860	-4.372	-2.016	-1.494	-0.552	8.988	1.786	0.285	1.845	2.040
define	5.856	-3.552	4.848	2.609	-2.509	-1.618	-4.606	-1.352	-1.557	3.469	-3.283	1.990	1.905	0.390	2.339	-0.816	2.994	-1.197	-2.653	3.832
periods	-1.813	-2.908	0.691	-3.174	-5.444	2.816	-1.259	3.554	0.104	-8.728	-1.998	-3.932	1.426	-4.317	-0.693	1.316	2.348	4.310	-5.625	-0.172
flying	-0.046	4.907	1.068	-3.868	-4.068	-0.049	7.286	0.755	-2.068	1.767	2.081	4.378	3.962	-1.878	0.291	0.125	0.585	-4.616	0.646	-2.315
occupation	-2.637	-1.147	1.603	-0.097	1.808	1.523	0.345	6.249	-1.209	-2.403	-2.750	-2.277	-1.353	-3.949	-1.532	-1.845	-4.176	2.959	-0.590	-8.959
rapidly	-2.328	1.192	-0.546	-4.529	-1.980	-0.729	-3.626	6.493	-6.077	-2.364	0.841	-3.699	1.945	0.679	-3.396	1.449	-0.672	2.653	-2.057	-0.898
changing	0.936	-3.219	-0.279	-0.457	-5.001	-3.530	-3.320	1.856	-0.789	0.711	-0.212	-0.782	2.837	2.794	-0.783	1.050	1.659	-0.971	-2.067	-0.135
oxygen	-0.869	5.186	-1.470	-5.820	3.301	-0.536	-5.811	1.524	-5.013	2.324	4.019	-9.501	-1.753	-9.171	2.106	-0.249	3.343	-4.902	-0.762	3.174
bits	2.028	-6.038	1.753	-5.770	3.278	3.874	-1.344	-1.668	-2.316	-0.338	-1.445	-3.167	1.282	-0.132	3.259	-2.804	11.731	1.381	-1.480	-6.249
necessarily	4.748	-2.564	5.714	1.750	-3.733	-1.204	-8.051	-1.273	3.455	2.398	0.780	-1.369	0.827	0.435	3.700	-1.199	0.517	-1.377	-3.547	2.056
boys	-2.563	4.334	-2.045	-3.527	-1.532	4.548	0.120	-4.514	3.106	-1.154	3.235	3.376	-0.900	3.033	1.679	6.419	-4.291	1.188	1.932	-1.103
reputation	-3.584	4.531	3.277	-0.439	-0.994	2.749	0.137	3.319	2.378	-1.684	-0.499	-2.619	-1.687	5.477	-6.221	-0.345	-4.029	2.012	-1.888	0.528
exception	-0.040	-2.545	2.075	-0.582	-1.513	1.984	-0.018	1.578	-0.089	1.867	-1.021	-0.979	0.555	-0.615	3.095	-1.623	0.011	1.026	-1.047	0.346
literally	5.178	-6.390	2.715	-0.518	-4.540	1.203	0.391	-3.475	1.772	2.378	3.175	-0.258	-0.734	-4.006	-1.007	2.505	0.735	0.745	5.236	-2.887
instructions	2.355	-2.206	4.811	-5.086	3.572	-4.072	1.187	0.321	0.287	0.809	-2.760	-1.045	-6.412	1.114	4.320	1.215	10.355	3.747	-2.563	-0.832
request	-1.937	0.358	0.143	-1.115	2.420	-3.041	-2.459	0.655	4.783	3.411	0.045	3.401	-8.605	0.347	3.084	-2.509	3.870	-1.800	1.372	-2.037
agent	0.249	5.325	1.385	0.465	1.547	-5.031	0.335	-2.331	0.397	2.676	3.652	-2.996	-3.787	-0.081	4.013	-3.607	-3.153	-6.917	1.339	-1.941
extension	3.065	-1.459	0.955	2.910	-0.984	-0.031	-0.526	1.689	-3.350	1.798	-1.834	0.849	-0.032	2.578	1.459	-1.844	5.480	-1.586	0.948	1.976
subjects	-0.894	0.521	5.718	2.778	-3.381	-0.605	-1.119	-1.021	4.576	-2.334	-2.574	-3.528	-4.112	1.511	-1.257	0.482	0.475	3.585	-1.620	1.428
concerned	-0.102	-0.171	3.994	1.401	-3.456	-4.732	-4.590	-0.168	-0.419	-0.638	-1.801	0.657	-0.484	-0.064	-3.335	-0.250	-2.874	-0.157	-1.066	1.501
coach	1.644	6.960	-4.683	-1.670	5.707	2.740	4.009	1.232	-0.567	6.143	-5.156	4.672	-0.472	7.352	5.156	7.226	-4.511	-7.044	-2.839	0.291
tomorrow	0.777	2.301	-4.722	-3.313	-2.944	1.690	-3.440	-3.090	0.194	0.552	4.989	7.262	-3.158	-1.164	-1.850	1.860	6.193	1.748	-0.499	-1.574
express	2.666	-2.534	0.823	1.297	-3.306	-2.696	-2.472	-2.330	-0.341	2.557	0.324	1.536	0.013	3.349	0.471	-0.263	0.978	-0.515	-0.013	-1.544
virtual	1.243	-0.628	1.354	2.048	-0.751	-6.656	2.324	0.749	-3.509	-1.215	-0.473	3.733	0.658	4.515	0.614	-0.250	7.863	-0.981	1.906	-0.354
electron	3.739	5.671	-4.541	-0.998	-2.110	1.732	0.490	1.832	-4.620	2.992	1.872	-4.911	0.509	-5.079	6.711	-2.481	4.514	-5.611	-8.416	4.966
distributed	-3.670	-2.601	-0.139	-1.384	-1.260	-2.646	-1.995	-0.951	-4.580	-1.032	-1.028	1.856	2.610	2.836	3.169	-3.383	3.943	-0.279	0.092	3.091
concerning	-1.714	-4.327	0.940	6.146	-0.961	-7.553	-2.792	-0.636	4.657	-2.010	-0.736	1.647	-2.071	-2.275	-1.989	-1.430	0.384	0.361	-0.981	1.739
adult	-4.795	1.456	1.612	0.013	-3.124	-2.090	0.066	-4.010	4.103	0.899	-0.322	-2.788	3.295	-0.311	3.024	4.876	-1.401	4.481	-3.447	-0.647
males	-6.759	1.162	3.262	-1.505	-1.233	2.657	0.500	-0.824	6.209	1.183	-5.072	-4.176	5.699	-5.729	5.770	6.009	-0.512	4.059	-5.209	-2.583
inc	-5.782	3.255	-3.961	4.640	3.495	-4.848	3.149	-3.629	-5.973	3.045	1.129	3.190	0.974	5.809	0.962	-3.924	2.861	-0.392	3.243	0.570
pair	2.658	1.168	-0.386	-4.115	-2.498	3.799	2.334	-0.026	0.328	6.188	0.827	-2.106	0.751	-0.566	7.386	3.338	3.776	-2.345	-1.753	3.728
existed	-0.164	-4.003	3.086	1.235	-3.327	-0.994	-1.002	3.579	-0.849	-2.303	1.110	1.984	1.103	-2.507	0.032	-2.041	-1.395	3.291	-1.288	3.779
publications	-4.284	1.282	-0.423	6.840	1.048	-2.431	1.070	-5.890	-0.851	-5.121	-1.438	1.000	-1.093	3.852	1.334	-2.574	3.271	3.923	-0.826	1.907
check	0.055	-1.816	1.604	-6.370	2.406	-2.654	-3.458	-1.352	2.303	1.708	-0.608	5.157	-1.643	1.604	0.648	-0.414	5.500	-2.018	-1.793	-1.876
separated	0.743	-4.013	-0.159	-1.156	-1.710	0.274	-1.787	2.287	-2.776	2.436	-1.068	0.555	2.352	-4.620	0.914	2.266	0.040	0.064	0.699	3.949
employed	-2.267	-1.657	2.246	-2.358	-3.309	-4.286	2.095	-1.039	-2.388	1.078	-3.381	-1.297	-0.698	0.514	-1.079	-1.746	-3.551	-0.560	-1.212	0.679
signs	0.061	-1.920	-0.320	0.254	-2.940	-2.135	-1.014	0.146	1.934	-1.307	-0.073	-0.138	0.836	-2.157	2.030	1.188	0.677	-1.835	-0.468	-1.611
forum	-1.817	0.288	0.068	4.271	-3.231	-0.387	-1.642	-3.883	0.197	-6.034	-2.009	6.832	0.447	10.236	1.857	-1.865	0.748	-1.542	2.404	-5.387
onto	0.484	-0.487	-1.817	-6.459	-2.493	-1.036	0.360	2.941	-0.569	1.678	1.955	1.438	0.817	1.433	0.494	3.043	4.876	-5.651	2.397	1.867
audience	0.256	3.507	0.234	-0.886	-4.631	1.527	-1.592	1.018	4.742	-2.252	4.715	-2.348	-2.086	9.022	0.156	2.614	1.654	2.196	-2.418	-2.176
matters	-1.702	0.378	3.862	4.016	-1.039	-1.123	-5.492	1.945	5.804	-0.846	-3.507	-2.153	-5.521	1.886	-0.405	-1.964	0.330	0.081	-1.340	-1.083
papers	-3.487	4.717	-0.304	2.915	2.520	-1.098	-1.030	-3.678	2.851	-4.436	-0.759	3.876	-7.393	2.860	-0.418	-4.531	6.373	1.304	-3.472	4.918
advance	1.952	-0.393	0.818	-3.883	-2.411	-2.090	-0.700	5.933	-1.202	0.831	1.417	5.592	0.692	2.108	0.267	-0.048	1.515	0.894	-3.640	-3.515
stable	0.322	-0.575	-0.295	-1.540	0.251	3.375	-5.032	2.419	-5.421	0.492	0.490	-4.626	4.274	-2.067	0.843	-3.998	1.080	-0.374	-5.111	3.046
defence	-0.785	1.208	2.055	2.731	-1.081	-2.393	0.789	3.758	0.475	4.994	-5.504	0.450	-2.223	-1.383	-0.790	-3.170	-1.685	-4.183	0.649	-7.251
effectively	-0.969	-1.726	1.890	-2.986	-1.090	-2.825	-2.497	6.978	-1.389	2.349	-0.540	-1.723	-0.679	0.663	0.865	-1.429	-0.335	0.673	-2.236	-1.230
hell	2.952	-2.316	-1.256	1.607	-0.674	-2.584	-2.271	1.249	6.105	-1.798	7.040	2.108	1.437	-1.422	0.134	7.470	3.357	0.127	2.589	-1.097
officers	-4.834	2.578	4.627	-2.474	0.002	0.012	2.211	3.600	3.800	3.438	-7.360	2.083	-5.348	0.759	3.360	-2.448	-5.976	-3.646	0.235	-4.652
committed	-1.947	-1.005	2.038	-1.085	1.757	-4.547	-2.344	1.898	6.277	0.757	0.910	1.705	-0.527	-2.179	0.450	-0.432	-7.683	-1.850	-3.942	-3.545
joint	-0.894	0.810	-1.621	1.284	-0.317	-3.059	-0.410	2.725	-3.352	3.981	-3.765	2.306	-1.224	0.703	-0.191	-4.122	-1.342	-4.378	-0.805	-3.750
nearby	-4.395	2.703	0.740	-3.143	-1.691	2.757	0.223	3.634	-2.361	-0.212	-1.818	3.754	0.755	-2.601	-2.026	2.421	0.213	-2.178	5.735	1.808
atmosphere	-0.653	4.280	-3.380	-0.876	-2.732	0.248	-4.037	3.946	-2.258	-5.210	4.911	-3.631	2.594	-3.623	-2.877	-0.321	4.816	-4.998	-0.954	2.143
yellow	-1.010	-4.469	-2.950	-1.120	-2.758	4.217	2.084	-2.439	0.553	-0.471	3.992	-2.929	5.604	-0.622	4.702	0.715	-2.181	-7.352	5.667	2.055
unusual	-0.460	-0.926	2.084	-1.781	-4.734	-0.176	-0.034	-2.375	1.387	-1.017	0.098	-0.954	2.484	0.527	-0.460	0.557	-0.348	-0.919	-1.970	2.661
opportunity	-1.254	4.656	2.376	-0.521	-1.775	-0.637	-5.741	4.618	4.240	1.804	-1.226	2.235	-3.404	3.828	-1.067	1.091	3.846	0.820	-2.578	-3.045
happy	-0.263	1.155	-2.234	-3.603	-4.749	3.222	-2.459	-2.693	3.768	1.273	5.604	2.939	-1.541	0.282	-4.781	2.078	0.718	2.294	-0.981	-2.006
interested	-0.336	3.000	3.008	-0.485	-3.522	-1.413	-3.871	-2.531	0.161	0.093	-0.504	4.415	-2.997	2.501	-3.299	-1.437	-1.841	1.705	-3.063	2.914
stands	0.434	-3.918	-2.041	1.402	-2.617	2.168	1.070	-0.748	0.063	2.990	-2.196	2.614	1.762	-0.449	-0.907	0.231	3.216	-3.082	2.641	2.214
task	1.431	4.214	4.776	-1.851	-1.479	-3.903	-0.252	3.559	0.392	1.300	-3.219	0.643	-5.208	0.392	1.530	-1.243	4.049	-1.882	-2.421	-2.308
enjoy	-1.365	1.365	1.706	-3.330	-8.135	1.050	-6.213	-1.916	1.160	0.468	0.519	4.435	-0.113	2.897	-4.727	2.805	0.504	3.203	-0.357	-2.415
broad	0.592	-2.643	1.880	2.436	-4.250	-0.634	-2.351	0.315	-2.566	-1.506	-3.868	-2.738	4.132	2.386	-0.354	0.209	-0.450	-2.310	0.136	1.092
da	2.917	-4.151	1.690	-3.039	6.320	7.798	1.445	-6.741	-1.345	-1.012	-0.912	3.224	-1.813	2.812	-5.659	-1.197	-0.754	-0.956	4.707	-1.801
evolved	1.128	-1.625	3.900	-0.006	-6.357	-2.628	0.282	2.437	-5.007	-1.960	1.919	-0.358	3.551	0.356	1.842	0.571	-1.360	3.429	-0.943	4.363
ministry	-4.549	0.874	-0.596	4.449	1.159	-1.481	-2.800	1.114	2.074	-0.552	-5.963	-1.906	-7.036	-1.196	-4.007	-2.034	0.793	-2.231	4.267	-7.114
treated	-0.884	-3.604	4.502	-3.803	-1.845	-3.621	-2.481	-2.617	1.937	0.988	-0.819	-1.958	-1.090	-3.640	0.433	-1.038	-4.062	-0.838	-2.105	3.112
residents	-8.721	1.808	3.545	-1.530	1.246	5.639	-5.437	2.429	0.460	-0.724	-4.752	1.751	2.139	1.082	2.378	1.275	-2.438	2.761	3.608	-1.807
youth	-2.843	2.437	-0.404	0.892	-3.749	1.881	0.033	-0.897	2.679	-1.780	-2.082	1.946	-2.165	2.831	-2.409	4.241	-5.875	2.697	0.027	-2.378
vehicle	-0.391	4.932	3.081	-4.617	-3.646	-0.349	4.645	2.170	-3.815	3.644	-0.099	-2.072	2.081	-0.628	-0.225	-2.693	3.737	-3.961	-0.012	-4.933
relationships	0.116	2.944	6.603	4.914	-3.034	-0.527	-5.045	-0.881	2.191	-2.198	-2.591	-4.116	0.900	0.704	2.939	2.053	0.241	3.378	-2.830	0.416
skills	0.883	6.560	9.764	-3.515	-5.463	-2.923	0.096	-1.368	0.922	0.135	-4.910	-1.293	-2.356	6.179	-2.583	2.483	2.191	0.857	-2.794	-1.978
affected	-2.918	-2.115	0.969	-2.261	-1.443	-4.579	-5.026	1.262	-1.408	-1.568	-1.050	-1.577	5.302	-2.333	-2.735	1.094	-4.356	-0.337	-3.514	-0.581
leads	1.754	-1.870	0.316	0.287	-1.172	-5.352	-3.176	1.423	0.804	1.682	-0.643	-1.402	2.513	-0.795	-1.333	2.884	-1.273	-3.041	-2.293	0.172
credit	-4.438	1.596	1.939	-1.048	1.279	-0.693	-3.170	0.076	1.374	5.483	-0.065	-0.972	0.376	5.476	-0.800	-2.841	2.702	1.828	-2.248	-0.734
executed	-0.938	-4.129	0.684	-5.065	5.375	-3.121	4.997	2.029	3.086	1.608	-0.987	-0.512	-5.364	-1.290	2.276	-0.597	-6.135	-1.935	-1.142	-1.606
guard	-0.472	0.238	0.453	-2.567	-1.238	1.731	2.937	5.863	2.033	3.428	-4.872	1.065	-1.147	-1.371	2.857	2.680	-3.558	-6.782	3.538	-5.934
formally	0.117	-1.379	-0.609	3.825	0.762	2.937	-1.736	5.212	0.864	3.770	-1.482	0.939	-5.210	-2.605	3.204	-5.547	-0.427	0.671	-1.722	-0.596
patterns	3.204	-1.509	3.171	-1.233	-5.517	-1.388	-1.500	-1.334	-2.844	-5.617	-1.603	-5.849	3.463	1.897	1.326	3.978	3.788	-0.641	-1.454	1.883
broken	-0.073	-3.320	-2.043	-6.141	0.284	-1.887	0.548	2.486	-0.658	1.013	1.457	0.175	0.800	-1.045	-0.443	3.338	-0.904	-1.942	-0.339	1.936
remember	3.075	-1.217	1.376	-3.555	-1.807	-0.263	-2.764	-3.975	3.364	0.587	3.047	6.171	-0.842	-0.582	-1.883	3.029	2.547	0.589	-0.775	0.058
broke	-0.919	-1.511	-4.403	-3.811	1.104	-0.707	1.367	6.928	-0.175	1.326	1.982	3.931	-0.384	0.834	-2.777	3.450	-5.221	0.753	-1.532	-2.414
sales	-9.516	2.083	-1.331	-4.616	1.989	1.319	-2.352	1.365	-0.555	1.661	2.630	-2.097	3.789	7.699	-0.363	-4.619	3.050	2.069	-2.552	-2.149
appropriate	-0.112	-1.872	2.442	-2.027	-5.565	-3.450	-3.979	-1.321	2.214	1.333	-2.289	-0.352	-1.377	0.447	1.474	-1.303	2.997	-2.120	-2.812	0.716
explain	5.553	-0.265	4.499	1.438	-3.346	-6.006	-4.183	-0.176	0.739	-1.274	3.814	2.716	1.488	-1.311	-2.345	-0.694	0.566	-1.412	-4.696	4.543
